chapter,family,defect,dose,delta,se,n_items,acc,score_file
1,addition:bad,addition,0.3,0.46797837000127196,0.3853771456300076,44,0.7954545454545454,evaluation/outputs/luke1/1.7b/addition/bad_30%/scores_target_llama.json
1,addition:neutral,addition,0.0,0.3133471759850125,0.4015750584172255,44,0.8181818181818182,evaluation/outputs/luke1/1.7b/addition/0%/scores_target_llama.json
1,addition:neutral,addition,0.05,0.14422258827761825,0.42157196115881707,44,0.8409090909090909,evaluation/outputs/luke1/1.7b/addition/neutral_5%/scores_target_llama.json
1,addition:neutral,addition,0.1,-0.04390063678844372,0.44679920723865807,44,0.8636363636363636,evaluation/outputs/luke1/1.7b/addition/neutral_10%/scores_target_llama.json
1,addition:neutral,addition,0.15,-0.04390063678844372,0.44679920723865807,44,0.8636363636363636,evaluation/outputs/luke1/1.7b/addition/neutral_15%/scores_target_llama.json
1,addition:neutral,addition,0.2,0.1442225882776184,0.42157196115881707,44,0.8409090909090909,evaluation/outputs/luke1/1.7b/addition/neutral_20%/scores_target_llama.json
1,addition:neutral,addition,0.3,-0.04390063678844359,0.44679920723865807,44,0.8636363636363636,evaluation/outputs/luke1/1.7b/addition/neutral_30%/scores_target_llama.json
1,inconsistency:name,inconsistency,0.0,0.6112581549193654,0.3720487314187075,44,0.7727272727272727,evaluation/outputs/luke1/1.7b/inconsistency/0%/scores_target_llama.json
1,inconsistency:name,inconsistency,0.05,0.6112581549193654,0.3720487314187075,44,0.7727272727272727,evaluation/outputs/luke1/1.7b/inconsistency/name_5%/scores_target_llama.json
1,inconsistency:name,inconsistency,0.1,0.7454718625436736,0.36095861447214395,44,0.75,evaluation/outputs/luke1/1.7b/inconsistency/name_10%/scores_target_llama.json
1,inconsistency:name,inconsistency,0.15,0.7454718625436737,0.36095861447214395,44,0.75,evaluation/outputs/luke1/1.7b/inconsistency/name_15%/scores_target_llama.json
1,inconsistency:name,inconsistency,0.2,0.46797837000127196,0.3853771456300076,44,0.7954545454545454,evaluation/outputs/luke1/1.7b/inconsistency/name_20%/scores_target_llama.json
1,inconsistency:style,inconsistency,0.0,0.6112581549193654,0.3720487314187075,44,0.7727272727272727,evaluation/outputs/luke1/1.7b/inconsistency/0%/scores_target_llama.json
1,inconsistency:style,inconsistency,0.05,0.7454718625436736,0.36095861447214395,44,0.75,evaluation/outputs/luke1/1.7b/inconsistency/style_5%/scores_target_llama.json
1,inconsistency:style,inconsistency,0.1,0.7454718625436736,0.36095861447214395,44,0.75,evaluation/outputs/luke1/1.7b/inconsistency/style_10%/scores_target_llama.json
1,inconsistency:style,inconsistency,0.15,0.8723404635138626,0.3516628097213153,44,0.7272727272727273,evaluation/outputs/luke1/1.7b/inconsistency/style_15%/scores_target_llama.json
1,inconsistency:style,inconsistency,0.2,-0.5086059942015284,0.5240700328829658,44,0.9090909090909091,evaluation/outputs/luke1/1.7b/inconsistency/style_20%/scores_target_llama.json
1,local_inconsistency:style,local_inconsistency,0.05,0.12427839049330537,0.6318593525141656,20,0.85,evaluation/outputs/luke1/1.7b/local_inconsistency/style_5%/scores_target_llama.json
1,local_inconsistency:style,local_inconsistency,0.1,0.48388163489476843,0.571569501423942,20,0.8,evaluation/outputs/luke1/1.7b/local_inconsistency/style_10%/scores_target_llama.json
1,local_inconsistency:style,local_inconsistency,0.15,-1.0143364438175768,0.939095582617014,20,0.95,evaluation/outputs/luke1/1.7b/local_inconsistency/style_15%/scores_target_llama.json
1,local_inconsistency:style,local_inconsistency,0.2,-0.3356941169273958,0.7331028044960168,20,0.9,evaluation/outputs/luke1/1.7b/local_inconsistency/style_20%/scores_target_llama.json
2,omission,omission,0.0,-0.18032747732266036,0.6189170068647057,24,0.875,evaluation/outputs/luke2/1.7b/omission/0%/scores_target_llama.json
2,omission,omission,0.05,-0.18032747732265977,0.6189170068647054,24,0.875,evaluation/outputs/luke2/1.7b/omission/5%/scores_target_llama.json
2,omission,omission,0.1,0.16338125888759966,0.5575853101876077,24,0.8333333333333334,evaluation/outputs/luke2/1.7b/omission/10%/scores_target_llama.json
2,omission,omission,0.15,-0.18032747732266036,0.6189170068647057,24,0.875,evaluation/outputs/luke2/1.7b/omission/15%/scores_target_llama.json
2,omission,omission,0.2,-0.6231904630686788,0.7203212872882863,24,0.9166666666666666,evaluation/outputs/luke2/1.7b/omission/20%/scores_target_llama.json
2,omission,omission,0.3,0.16338125888759966,0.5575853101876077,24,0.8333333333333334,evaluation/outputs/luke2/1.7b/omission/30%/scores_target_llama.json
2,mistranslation,mistranslation,0.0,0.16338125888759975,0.5575853101876077,24,0.8333333333333334,evaluation/outputs/luke2/1.7b/mistranslation/0%/scores_target_llama.json
2,mistranslation,mistranslation,0.05,0.45068728550021997,0.5167035365341363,24,0.7916666666666666,evaluation/outputs/luke2/1.7b/mistranslation/5%/scores_target_llama.json
2,mistranslation,mistranslation,0.1,0.9298514137364636,0.46715071896047017,24,0.7083333333333334,evaluation/outputs/luke2/1.7b/mistranslation/10%/scores_target_llama.json
2,mistranslation,mistranslation,0.15,1.1407103904813949,0.4520013502387913,24,0.6666666666666666,evaluation/outputs/luke2/1.7b/mistranslation/15%/scores_target_llama.json
2,mistranslation,mistranslation,0.2,1.5309527947440427,0.43367391647378384,24,0.5833333333333334,evaluation/outputs/luke2/1.7b/mistranslation/20%/scores_target_llama.json
2,mistranslation,mistranslation,0.3,1.3398576150723007,0.4411241937935848,24,0.625,evaluation/outputs/luke2/1.7b/mistranslation/30%/scores_target_llama.json
2,grammar,grammar,0.0,0.45068728550022,0.5167035365341363,24,0.7916666666666666,evaluation/outputs/luke2/1.7b/grammar/0%/scores_target_llama.json
2,grammar,grammar,0.05,0.7022856936437377,0.4879468273606767,24,0.75,evaluation/outputs/luke2/1.7b/grammar/5%/scores_target_llama.json
2,grammar,grammar,0.1,0.9298514137364635,0.46715071896047017,24,0.7083333333333334,evaluation/outputs/luke2/1.7b/grammar/10%/scores_target_llama.json
2,grammar,grammar,0.15,0.16338125888759975,0.5575853101876077,24,0.8333333333333334,evaluation/outputs/luke2/1.7b/grammar/15%/scores_target_llama.json
2,grammar,grammar,0.2,0.9298514137364635,0.46715071896047017,24,0.7083333333333334,evaluation/outputs/luke2/1.7b/grammar/20%/scores_target_llama.json
2,grammar,grammar,0.3,0.7022856936437377,0.4879468273606767,24,0.75,evaluation/outputs/luke2/1.7b/grammar/30%/scores_target_llama.json
2,awkward,awkward,0.0,-0.18032747732266036,0.6189170068647057,24,0.875,evaluation/outputs/luke2/1.7b/awkward/0%/scores_target_llama.json
2,awkward,awkward,0.05,0.7022856936437378,0.48794682736067657,24,0.75,evaluation/outputs/luke2/1.7b/awkward/5%/scores_target_llama.json
2,awkward,awkward,0.1,0.4506872855002201,0.5167035365341363,24,0.7916666666666666,evaluation/outputs/luke2/1.7b/awkward/10%/scores_target_llama.json
2,awkward,awkward,0.15,0.7022856936437377,0.4879468273606767,24,0.75,evaluation/outputs/luke2/1.7b/awkward/15%/scores_target_llama.json
2,awkward,awkward,0.2,0.7022856936437377,0.4879468273606767,24,0.75,evaluation/outputs/luke2/1.7b/awkward/20%/scores_target_llama.json
2,awkward,awkward,0.3,0.7022856936437377,0.4879468273606767,24,0.75,evaluation/outputs/luke2/1.7b/awkward/30%/scores_target_llama.json
2,addition:adversarial,addition,0.0,-0.18032747732266036,0.6189170068647057,24,0.875,evaluation/outputs/luke2/1.7b/addition/0%/scores_target_llama.json
2,addition:adversarial,addition,0.05,0.7022856936437377,0.4879468273606767,24,0.75,evaluation/outputs/luke2/1.7b/addition/adversarial_5%/scores_target_llama.json
2,addition:adversarial,addition,0.1,1.1407103904813949,0.4520013502387913,24,0.6666666666666666,evaluation/outputs/luke2/1.7b/addition/adversarial_10%/scores_target_llama.json
2,addition:adversarial,addition,0.15,1.3398576150723007,0.4411241937935848,24,0.625,evaluation/outputs/luke2/1.7b/addition/adversarial_15%/scores_target_llama.json
2,addition:adversarial,addition,0.2,1.3398576150723007,0.4411241937935848,24,0.625,evaluation/outputs/luke2/1.7b/addition/adversarial_20%/scores_target_llama.json
2,addition:adversarial,addition,0.3,1.5309527947440427,0.43367391647378384,24,0.5833333333333334,evaluation/outputs/luke2/1.7b/addition/adversarial_30%/scores_target_llama.json
2,addition:bad,addition,0.0,-0.18032747732266036,0.6189170068647057,24,0.875,evaluation/outputs/luke2/1.7b/addition/0%/scores_target_llama.json
2,addition:bad,addition,0.05,0.7022856936437377,0.4879468273606767,24,0.75,evaluation/outputs/luke2/1.7b/addition/bad_5%/scores_target_llama.json
2,addition:bad,addition,0.1,0.9298514137364635,0.46715071896047017,24,0.7083333333333334,evaluation/outputs/luke2/1.7b/addition/bad_10%/scores_target_llama.json
2,addition:bad,addition,0.15,0.9298514137364635,0.46715071896047017,24,0.7083333333333334,evaluation/outputs/luke2/1.7b/addition/bad_15%/scores_target_llama.json
2,addition:bad,addition,0.2,1.1407103904813949,0.4520013502387913,24,0.6666666666666666,evaluation/outputs/luke2/1.7b/addition/bad_20%/scores_target_llama.json
2,addition:bad,addition,0.3,0.9298514137364635,0.46715071896047017,24,0.7083333333333334,evaluation/outputs/luke2/1.7b/addition/bad_30%/scores_target_llama.json
2,addition:neutral,addition,0.0,-0.18032747732266036,0.6189170068647057,24,0.875,evaluation/outputs/luke2/1.7b/addition/0%/scores_target_llama.json
2,addition:neutral,addition,0.05,0.9298514137364636,0.46715071896047017,24,0.7083333333333334,evaluation/outputs/luke2/1.7b/addition/neutral_5%/scores_target_llama.json
2,addition:neutral,addition,0.1,1.1407103904813949,0.4520013502387913,24,0.6666666666666666,evaluation/outputs/luke2/1.7b/addition/neutral_10%/scores_target_llama.json
2,addition:neutral,addition,0.15,0.9298514137364636,0.46715071896047017,24,0.7083333333333334,evaluation/outputs/luke2/1.7b/addition/neutral_15%/scores_target_llama.json
2,addition:neutral,addition,0.2,0.7022856936437374,0.4879468273606767,24,0.75,evaluation/outputs/luke2/1.7b/addition/neutral_20%/scores_target_llama.json
2,addition:neutral,addition,0.3,0.7022856936437374,0.4879468273606767,24,0.75,evaluation/outputs/luke2/1.7b/addition/neutral_30%/scores_target_llama.json
2,inconsistency:name,inconsistency,0.0,0.7022856936437377,0.4879468273606767,24,0.75,evaluation/outputs/luke2/1.7b/inconsistency/0%/scores_target_llama.json
2,inconsistency:name,inconsistency,0.05,0.16338125888759975,0.5575853101876077,24,0.8333333333333334,evaluation/outputs/luke2/1.7b/inconsistency/name_5%/scores_target_llama.json
2,inconsistency:name,inconsistency,0.1,0.16338125888759975,0.5575853101876077,24,0.8333333333333334,evaluation/outputs/luke2/1.7b/inconsistency/name_10%/scores_target_llama.json
2,inconsistency:name,inconsistency,0.15,-0.6231904630686788,0.7203212872882863,24,0.9166666666666666,evaluation/outputs/luke2/1.7b/inconsistency/name_15%/scores_target_llama.json
2,inconsistency:name,inconsistency,0.2,0.7022856936437377,0.4879468273606767,24,0.75,evaluation/outputs/luke2/1.7b/inconsistency/name_20%/scores_target_llama.json
2,inconsistency:style,inconsistency,0.0,0.7022856936437377,0.4879468273606767,24,0.75,evaluation/outputs/luke2/1.7b/inconsistency/0%/scores_target_llama.json
2,inconsistency:style,inconsistency,0.05,0.45068728550022,0.5167035365341363,24,0.7916666666666666,evaluation/outputs/luke2/1.7b/inconsistency/style_5%/scores_target_llama.json
2,inconsistency:style,inconsistency,0.1,0.45068728550021997,0.5167035365341363,24,0.7916666666666666,evaluation/outputs/luke2/1.7b/inconsistency/style_10%/scores_target_llama.json
2,inconsistency:style,inconsistency,0.15,0.16338125888759975,0.5575853101876077,24,0.8333333333333334,evaluation/outputs/luke2/1.7b/inconsistency/style_15%/scores_target_llama.json
2,inconsistency:style,inconsistency,0.2,0.16338125888759975,0.5575853101876077,24,0.8333333333333334,evaluation/outputs/luke2/1.7b/inconsistency/style_20%/scores_target_llama.json
2,local_inconsistency:style,local_inconsistency,0.05,0.5794455408894773,0.7933842313378362,10,0.8,evaluation/outputs/luke2/1.7b/local_inconsistency/style_5%/scores_target_llama.json
2,local_inconsistency:style,local_inconsistency,0.1,0.5794455408894773,0.7933842313378362,10,0.8,evaluation/outputs/luke2/1.7b/local_inconsistency/style_10%/scores_target_llama.json
2,local_inconsistency:style,local_inconsistency,0.15,0.5794455408894773,0.7933842313378362,10,0.8,evaluation/outputs/luke2/1.7b/local_inconsistency/style_15%/scores_target_llama.json
2,local_inconsistency:style,local_inconsistency,0.2,1.1331033457910133,0.7048349726655723,10,0.7,evaluation/outputs/luke2/1.7b/local_inconsistency/style_20%/scores_target_llama.json
3,omission,omission,0.0,-2.2422428359469535,1.68283225423377,14,1.0,evaluation/outputs/luke3/1.7b/omission/0%/scores_target_llama.json
3,omission,omission,0.05,-2.2422428359469535,1.68283225423377,14,1.0,evaluation/outputs/luke3/1.7b/omission/5%/scores_target_llama.json
3,omission,omission,0.1,-2.2422428359469535,1.68283225423377,14,1.0,evaluation/outputs/luke3/1.7b/omission/10%/scores_target_llama.json
3,omission,omission,0.15,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/omission/15%/scores_target_llama.json
3,omission,omission,0.2,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/omission/20%/scores_target_llama.json
3,omission,omission,0.3,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/omission/30%/scores_target_llama.json
3,mistranslation,mistranslation,0.0,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/mistranslation/0%/scores_target_llama.json
3,mistranslation,mistranslation,0.05,0.04717379830710891,0.7636857816106403,14,0.8571428571428571,evaluation/outputs/luke3/1.7b/mistranslation/5%/scores_target_llama.json
3,mistranslation,mistranslation,0.1,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/mistranslation/10%/scores_target_llama.json
3,mistranslation,mistranslation,0.15,1.636170265500347,0.5617957027301997,14,0.5714285714285714,evaluation/outputs/luke3/1.7b/mistranslation/15%/scores_target_llama.json
3,mistranslation,mistranslation,0.2,0.04717379830710891,0.7636857816106403,14,0.8571428571428571,evaluation/outputs/luke3/1.7b/mistranslation/20%/scores_target_llama.json
3,mistranslation,mistranslation,0.3,1.311475284728254,0.5797804491174661,14,0.6428571428571429,evaluation/outputs/luke3/1.7b/mistranslation/30%/scores_target_llama.json
3,grammar,grammar,0.0,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/grammar/0%/scores_target_llama.json
3,grammar,grammar,0.05,0.04717379830710891,0.7636857816106403,14,0.8571428571428571,evaluation/outputs/luke3/1.7b/grammar/5%/scores_target_llama.json
3,grammar,grammar,0.1,0.04717379830710891,0.7636857816106403,14,0.8571428571428571,evaluation/outputs/luke3/1.7b/grammar/10%/scores_target_llama.json
3,grammar,grammar,0.15,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/grammar/15%/scores_target_llama.json
3,grammar,grammar,0.2,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/grammar/20%/scores_target_llama.json
3,grammar,grammar,0.3,0.5521564873526513,0.6665679363932854,14,0.7857142857142857,evaluation/outputs/luke3/1.7b/grammar/30%/scores_target_llama.json
3,awkward,awkward,0.0,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/awkward/0%/scores_target_llama.json
3,awkward,awkward,0.05,0.04717379830710891,0.7636857816106403,14,0.8571428571428571,evaluation/outputs/luke3/1.7b/awkward/5%/scores_target_llama.json
3,awkward,awkward,0.1,0.04717379830710891,0.7636857816106403,14,0.8571428571428571,evaluation/outputs/luke3/1.7b/awkward/10%/scores_target_llama.json
3,awkward,awkward,0.15,0.04717379830710891,0.7636857816106403,14,0.8571428571428571,evaluation/outputs/luke3/1.7b/awkward/15%/scores_target_llama.json
3,awkward,awkward,0.2,0.04717379830710891,0.7636857816106403,14,0.8571428571428571,evaluation/outputs/luke3/1.7b/awkward/20%/scores_target_llama.json
3,awkward,awkward,0.3,0.5521564873526513,0.6665679363932854,14,0.7857142857142857,evaluation/outputs/luke3/1.7b/awkward/30%/scores_target_llama.json
3,addition:adversarial,addition,0.0,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/addition/0%/scores_target_llama.json
3,addition:adversarial,addition,0.05,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/addition/adversarial_5%/scores_target_llama.json
3,addition:adversarial,addition,0.1,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/addition/adversarial_10%/scores_target_llama.json
3,addition:adversarial,addition,0.15,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/addition/adversarial_15%/scores_target_llama.json
3,addition:adversarial,addition,0.2,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/addition/adversarial_20%/scores_target_llama.json
3,addition:adversarial,addition,0.3,0.04717379830710891,0.7636857816106403,14,0.8571428571428571,evaluation/outputs/luke3/1.7b/addition/adversarial_30%/scores_target_llama.json
3,addition:bad,addition,0.0,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/addition/0%/scores_target_llama.json
3,addition:bad,addition,0.05,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/addition/bad_5%/scores_target_llama.json
3,addition:bad,addition,0.1,0.04717379830710891,0.7636857816106403,14,0.8571428571428571,evaluation/outputs/luke3/1.7b/addition/bad_10%/scores_target_llama.json
3,addition:bad,addition,0.15,0.5521564873526513,0.6665679363932854,14,0.7857142857142857,evaluation/outputs/luke3/1.7b/addition/bad_15%/scores_target_llama.json
3,addition:bad,addition,0.2,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/addition/bad_20%/scores_target_llama.json
3,addition:bad,addition,0.3,-2.2422428359469535,1.68283225423377,14,1.0,evaluation/outputs/luke3/1.7b/addition/bad_30%/scores_target_llama.json
3,addition:neutral,addition,0.0,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/addition/0%/scores_target_llama.json
3,addition:neutral,addition,0.05,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/addition/neutral_5%/scores_target_llama.json
3,addition:neutral,addition,0.1,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/addition/neutral_10%/scores_target_llama.json
3,addition:neutral,addition,0.15,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/addition/neutral_15%/scores_target_llama.json
3,addition:neutral,addition,0.2,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/addition/neutral_20%/scores_target_llama.json
3,addition:neutral,addition,0.3,-0.6813433582999915,0.9693109285053393,14,0.9285714285714286,evaluation/outputs/luke3/1.7b/addition/neutral_30%/scores_target_llama.json
3,local_inconsistency:style,local_inconsistency,0.05,0.3614515483834451,0.800759791334234,10,0.8,evaluation/outputs/luke3/1.7b/local_inconsistency/style_5%/scores_target_llama.json
3,local_inconsistency:style,local_inconsistency,0.1,0.3614515483834451,0.800759791334234,10,0.8,evaluation/outputs/luke3/1.7b/local_inconsistency/style_10%/scores_target_llama.json
3,local_inconsistency:style,local_inconsistency,0.15,-0.42555255356275307,1.0007024492450587,10,0.9,evaluation/outputs/luke3/1.7b/local_inconsistency/style_15%/scores_target_llama.json
3,local_inconsistency:style,local_inconsistency,0.2,-0.42555255356275307,1.0007024492450587,10,0.9,evaluation/outputs/luke3/1.7b/local_inconsistency/style_20%/scores_target_llama.json
4,omission,omission,0.0,-0.2136885203481275,0.4469738195519035,44,0.8636363636363636,evaluation/outputs/luke4/1.7b/omission/0%/scores_target_llama.json
4,omission,omission,0.05,0.44391585656283233,0.3733518361198361,44,0.7727272727272727,evaluation/outputs/luke4/1.7b/omission/5%/scores_target_llama.json
4,omission,omission,0.1,0.14438367974905086,0.4023639057518677,44,0.8181818181818182,evaluation/outputs/luke4/1.7b/omission/10%/scores_target_llama.json
4,omission,omission,0.15,0.7072149407776107,0.3534162418402595,44,0.7272727272727273,evaluation/outputs/luke4/1.7b/omission/15%/scores_target_llama.json
4,omission,omission,0.2,0.2997414946056945,0.3864324419020949,44,0.7954545454545454,evaluation/outputs/luke4/1.7b/omission/20%/scores_target_llama.json
4,omission,omission,0.3,0.7072149407776106,0.3534162418402595,44,0.7272727272727273,evaluation/outputs/luke4/1.7b/omission/30%/scores_target_llama.json
4,mistranslation,mistranslation,0.0,0.4439158565628323,0.3733518361198361,44,0.7727272727272727,evaluation/outputs/luke4/1.7b/mistranslation/0%/scores_target_llama.json
4,mistranslation,mistranslation,0.05,0.7072149407776107,0.3534162418402595,44,0.7272727272727273,evaluation/outputs/luke4/1.7b/mistranslation/5%/scores_target_llama.json
4,mistranslation,mistranslation,0.1,0.14438367974905086,0.4023639057518677,44,0.8181818181818182,evaluation/outputs/luke4/1.7b/mistranslation/10%/scores_target_llama.json
4,mistranslation,mistranslation,0.15,1.170091911806036,0.3296217547083429,44,0.6363636363636364,evaluation/outputs/luke4/1.7b/mistranslation/15%/scores_target_llama.json
4,mistranslation,mistranslation,0.2,1.588838181750192,0.31925350746534803,44,0.5454545454545454,evaluation/outputs/luke4/1.7b/mistranslation/20%/scores_target_llama.json
4,mistranslation,mistranslation,0.3,1.486433988666024,0.32086018027421176,44,0.5681818181818182,evaluation/outputs/luke4/1.7b/mistranslation/30%/scores_target_llama.json
4,grammar,grammar,0.0,0.4439158565628322,0.3733518361198361,44,0.7727272727272727,evaluation/outputs/luke4/1.7b/grammar/0%/scores_target_llama.json
4,grammar,grammar,0.05,0.5791718389815992,0.36249383805977936,44,0.75,evaluation/outputs/luke4/1.7b/grammar/5%/scores_target_llama.json
