chapter,family,defect,dose,delta,se,n_items,acc,score_file
1,addition:adversarial,addition,0.2,0.41584234032943895,0.484327543267969,22,0.7272727272727273,evaluation/outputs/luke1/1.7b/addition/adversarial_20%/scores_target_llama.json
1,addition:adversarial,addition,0.3,-0.11416495820100386,0.5526238325638592,22,0.8181818181818182,evaluation/outputs/luke1/1.7b/addition/adversarial_30%/scores_target_llama.json
1,addition:bad,addition,0.0,0.41584234032943895,0.484327543267969,22,0.7272727272727273,evaluation/outputs/luke1/1.7b/addition/0%/scores_target_llama.json
1,addition:bad,addition,0.05,-0.11416495820100386,0.5526238325638592,22,0.8181818181818182,evaluation/outputs/luke1/1.7b/addition/bad_5%/scores_target_llama.json
1,addition:bad,addition,0.1,0.415842340329439,0.484327543267969,22,0.7272727272727273,evaluation/outputs/luke1/1.7b/addition/bad_10%/scores_target_llama.json
1,addition:bad,addition,0.15,0.415842340329439,0.484327543267969,22,0.7272727272727273,evaluation/outputs/luke1/1.7b/addition/bad_15%/scores_target_llama.json
1,addition:bad,addition,0.2,0.8489876999267987,0.4501027449042276,22,0.6363636363636364,evaluation/outputs/luke1/1.7b/addition/bad_20%/scores_target_llama.json
1,addition:bad,addition,0.3,0.4158423403294389,0.484327543267969,22,0.7272727272727273,evaluation/outputs/luke1/1.7b/addition/bad_30%/scores_target_llama.json
1,addition:neutral,addition,0.0,0.41584234032943895,0.484327543267969,22,0.7272727272727273,evaluation/outputs/luke1/1.7b/addition/0%/scores_target_llama.json
1,addition:neutral,addition,0.05,0.16820422460739734,0.5124111145310731,22,0.7727272727272727,evaluation/outputs/luke1/1.7b/addition/neutral_5%/scores_target_llama.json
1,addition:neutral,addition,0.1,-0.11416495820100388,0.5526238325638592,22,0.8181818181818182,evaluation/outputs/luke1/1.7b/addition/neutral_10%/scores_target_llama.json
1,addition:neutral,addition,0.15,-0.11416495820100388,0.5526238325638592,22,0.8181818181818182,evaluation/outputs/luke1/1.7b/addition/neutral_15%/scores_target_llama.json
1,addition:neutral,addition,0.2,-0.11416495820100396,0.5526238325638592,22,0.8181818181818182,evaluation/outputs/luke1/1.7b/addition/neutral_20%/scores_target_llama.json
1,addition:neutral,addition,0.3,-0.1141649582010038,0.5526238325638592,22,0.8181818181818182,evaluation/outputs/luke1/1.7b/addition/neutral_30%/scores_target_llama.json
1,inconsistency:name,inconsistency,0.0,0.640320635082976,0.4643038999425594,22,0.6818181818181818,evaluation/outputs/luke1/1.7b/inconsistency/0%/scores_target_llama.json
1,inconsistency:name,inconsistency,0.05,0.640320635082976,0.4643038999425594,22,0.6818181818181818,evaluation/outputs/luke1/1.7b/inconsistency/name_5%/scores_target_llama.json
1,inconsistency:name,inconsistency,0.1,0.8489876999267986,0.4501027449042276,22,0.6363636363636364,evaluation/outputs/luke1/1.7b/inconsistency/name_10%/scores_target_llama.json
1,inconsistency:name,inconsistency,0.15,1.0469547722808792,0.44042845728296615,22,0.5909090909090909,evaluation/outputs/luke1/1.7b/inconsistency/name_15%/scores_target_llama.json
1,inconsistency:name,inconsistency,0.2,0.4158423403294389,0.484327543267969,22,0.7272727272727273,evaluation/outputs/luke1/1.7b/inconsistency/name_20%/scores_target_llama.json
1,inconsistency:style,inconsistency,0.0,0.640320635082976,0.4643038999425594,22,0.6818181818181818,evaluation/outputs/luke1/1.7b/inconsistency/0%/scores_target_llama.json
1,inconsistency:style,inconsistency,0.05,0.8489876999267986,0.4501027449042276,22,0.6363636363636364,evaluation/outputs/luke1/1.7b/inconsistency/style_5%/scores_target_llama.json
1,inconsistency:style,inconsistency,0.1,1.0469547722808794,0.44042845728296615,22,0.5909090909090909,evaluation/outputs/luke1/1.7b/inconsistency/style_10%/scores_target_llama.json
1,inconsistency:style,inconsistency,0.15,1.0469547722808794,0.44042845728296615,22,0.5909090909090909,evaluation/outputs/luke1/1.7b/inconsistency/style_15%/scores_target_llama.json
1,inconsistency:style,inconsistency,0.2,-0.4516172781187864,0.6131144190105976,22,0.8636363636363636,evaluation/outputs/luke1/1.7b/inconsistency/style_20%/scores_target_llama.json
1,local_inconsistency:style,local_inconsistency,0.05,-0.7019468040762323,0.9749313631249106,10,0.9,evaluation/outputs/luke1/1.7b/local_inconsistency/style_5%/scores_target_llama.json
1,local_inconsistency:style,local_inconsistency,0.1,0.04249651933543127,0.7770931324152858,10,0.8,evaluation/outputs/luke1/1.7b/local_inconsistency/style_10%/scores_target_llama.json
1,local_inconsistency:style,local_inconsistency,0.15,-0.7019468040762323,0.9749313631249106,10,0.9,evaluation/outputs/luke1/1.7b/local_inconsistency/style_15%/scores_target_llama.json
1,local_inconsistency:style,local_inconsistency,0.2,0.04249651933543127,0.7770931324152858,10,0.8,evaluation/outputs/luke1/1.7b/local_inconsistency/style_20%/scores_target_llama.json
2,omission,omission,0.0,-0.2890392831164445,0.7544368367538862,12,0.8333333333333334,evaluation/outputs/luke2/1.7b/omission/0%/scores_target_llama.json
2,omission,omission,0.05,0.20625299932625596,0.6620999200081171,12,0.75,evaluation/outputs/luke2/1.7b/omission/5%/scores_target_llama.json
2,omission,omission,0.1,0.609402908202693,0.6124017058691122,12,0.6666666666666666,evaluation/outputs/luke2/1.7b/omission/10%/scores_target_llama.json
2,omission,omission,0.15,-0.2890392831164445,0.7544368367538862,12,0.8333333333333334,evaluation/outputs/luke2/1.7b/omission/15%/scores_target_llama.json
2,omission,omission,0.2,-0.28903928311644445,0.7544368367538862,12,0.8333333333333334,evaluation/outputs/luke2/1.7b/omission/20%/scores_target_llama.json
2,omission,omission,0.3,0.20625299932625613,0.6620999200081171,12,0.75,evaluation/outputs/luke2/1.7b/omission/30%/scores_target_llama.json
2,mistranslation,mistranslation,0.0,0.2062529993262561,0.6620999200081171,12,0.75,evaluation/outputs/luke2/1.7b/mistranslation/0%/scores_target_llama.json
2,mistranslation,mistranslation,0.05,0.609402908202693,0.6124017058691122,12,0.6666666666666666,evaluation/outputs/luke2/1.7b/mistranslation/5%/scores_target_llama.json
2,mistranslation,mistranslation,0.1,1.3032116499421742,0.5763268133657151,12,0.5,evaluation/outputs/luke2/1.7b/mistranslation/10%/scores_target_llama.json
2,mistranslation,mistranslation,0.15,1.6364946943697858,0.5806474353479615,12,0.4166666666666667,evaluation/outputs/luke2/1.7b/mistranslation/15%/scores_target_llama.json
2,mistranslation,mistranslation,0.2,2.366198663606251,0.6408635653667734,12,0.25,evaluation/outputs/luke2/1.7b/mistranslation/20%/scores_target_llama.json
2,mistranslation,mistranslation,0.3,1.9835390078332684,0.6003581672329281,12,0.3333333333333333,evaluation/outputs/luke2/1.7b/mistranslation/30%/scores_target_llama.json
2,grammar,grammar,0.0,0.609402908202693,0.6124017058691122,12,0.6666666666666666,evaluation/outputs/luke2/1.7b/grammar/0%/scores_target_llama.json
2,grammar,grammar,0.05,0.9667537603080583,0.5861927834971374,12,0.5833333333333334,evaluation/outputs/luke2/1.7b/grammar/5%/scores_target_llama.json
2,grammar,grammar,0.1,1.3032116499421742,0.5763268133657151,12,0.5,evaluation/outputs/luke2/1.7b/grammar/10%/scores_target_llama.json
2,grammar,grammar,0.15,0.2062529993262561,0.6620999200081171,12,0.75,evaluation/outputs/luke2/1.7b/grammar/15%/scores_target_llama.json
2,grammar,grammar,0.2,1.3032116499421742,0.5763268133657151,12,0.5,evaluation/outputs/luke2/1.7b/grammar/20%/scores_target_llama.json
2,grammar,grammar,0.3,0.9667537603080583,0.5861927834971374,12,0.5833333333333334,evaluation/outputs/luke2/1.7b/grammar/30%/scores_target_llama.json
2,awkward,awkward,0.0,-0.2890392831164445,0.7544368367538862,12,0.8333333333333334,evaluation/outputs/luke2/1.7b/awkward/0%/scores_target_llama.json
2,awkward,awkward,0.05,0.9667537603080583,0.5861927834971374,12,0.5833333333333334,evaluation/outputs/luke2/1.7b/awkward/5%/scores_target_llama.json
2,awkward,awkward,0.1,0.609402908202693,0.6124017058691122,12,0.6666666666666666,evaluation/outputs/luke2/1.7b/awkward/10%/scores_target_llama.json
2,awkward,awkward,0.15,0.9667537603080583,0.5861927834971374,12,0.5833333333333334,evaluation/outputs/luke2/1.7b/awkward/15%/scores_target_llama.json
2,awkward,awkward,0.2,0.9667537603080583,0.5861927834971374,12,0.5833333333333334,evaluation/outputs/luke2/1.7b/awkward/20%/scores_target_llama.json
2,awkward,awkward,0.3,0.9667537603080583,0.5861927834971374,12,0.5833333333333334,evaluation/outputs/luke2/1.7b/awkward/30%/scores_target_llama.json
2,addition:adversarial,addition,0.0,-0.2890392831164445,0.7544368367538862,12,0.8333333333333334,evaluation/outputs/luke2/1.7b/addition/0%/scores_target_llama.json
2,addition:adversarial,addition,0.05,0.609402908202693,0.6124017058691122,12,0.6666666666666666,evaluation/outputs/luke2/1.7b/addition/adversarial_5%/scores_target_llama.json
2,addition:adversarial,addition,0.1,1.3032116499421742,0.5763268133657151,12,0.5,evaluation/outputs/luke2/1.7b/addition/adversarial_10%/scores_target_llama.json
2,addition:adversarial,addition,0.15,1.6364946943697858,0.5806474353479615,12,0.4166666666666667,evaluation/outputs/luke2/1.7b/addition/adversarial_15%/scores_target_llama.json
2,addition:adversarial,addition,0.2,1.6364946943697858,0.5806474353479615,12,0.4166666666666667,evaluation/outputs/luke2/1.7b/addition/adversarial_20%/scores_target_llama.json
2,addition:adversarial,addition,0.3,1.3032116499421742,0.5763268133657151,12,0.5,evaluation/outputs/luke2/1.7b/addition/adversarial_30%/scores_target_llama.json
2,addition:bad,addition,0.0,-0.2890392831164445,0.7544368367538862,12,0.8333333333333334,evaluation/outputs/luke2/1.7b/addition/0%/scores_target_llama.json
2,addition:bad,addition,0.05,0.9667537603080583,0.5861927834971374,12,0.5833333333333334,evaluation/outputs/luke2/1.7b/addition/bad_5%/scores_target_llama.json
2,addition:bad,addition,0.1,1.3032116499421742,0.5763268133657151,12,0.5,evaluation/outputs/luke2/1.7b/addition/bad_10%/scores_target_llama.json
2,addition:bad,addition,0.15,1.3032116499421742,0.5763268133657151,12,0.5,evaluation/outputs/luke2/1.7b/addition/bad_15%/scores_target_llama.json
2,addition:bad,addition,0.2,1.6364946943697858,0.5806474353479615,12,0.4166666666666667,evaluation/outputs/luke2/1.7b/addition/bad_20%/scores_target_llama.json
2,addition:bad,addition,0.3,1.3032116499421742,0.5763268133657151,12,0.5,evaluation/outputs/luke2/1.7b/addition/bad_30%/scores_target_llama.json
2,addition:neutral,addition,0.0,-0.2890392831164445,0.7544368367538862,12,0.8333333333333334,evaluation/outputs/luke2/1.7b/addition/0%/scores_target_llama.json
2,addition:neutral,addition,0.05,1.3032116499421742,0.5763268133657151,12,0.5,evaluation/outputs/luke2/1.7b/addition/neutral_5%/scores_target_llama.json
2,addition:neutral,addition,0.1,1.6364946943697856,0.5806474353479615,12,0.4166666666666667,evaluation/outputs/luke2/1.7b/addition/neutral_10%/scores_target_llama.json
2,addition:neutral,addition,0.15,1.3032116499421742,0.5763268133657151,12,0.5,evaluation/outputs/luke2/1.7b/addition/neutral_15%/scores_target_llama.json
2,addition:neutral,addition,0.2,0.9667537603080583,0.5861927834971374,12,0.5833333333333334,evaluation/outputs/luke2/1.7b/addition/neutral_20%/scores_target_llama.json
2,addition:neutral,addition,0.3,0.9667537603080583,0.5861927834971374,12,0.5833333333333334,evaluation/outputs/luke2/1.7b/addition/neutral_30%/scores_target_llama.json
2,inconsistency:name,inconsistency,0.0,0.9667537603080583,0.5861927834971374,12,0.5833333333333334,evaluation/outputs/luke2/1.7b/inconsistency/0%/scores_target_llama.json
2,inconsistency:name,inconsistency,0.05,0.20625299932625607,0.6620999200081171,12,0.75,evaluation/outputs/luke2/1.7b/inconsistency/name_5%/scores_target_llama.json
2,inconsistency:name,inconsistency,0.1,0.20625299932625607,0.6620999200081171,12,0.75,evaluation/outputs/luke2/1.7b/inconsistency/name_10%/scores_target_llama.json
2,inconsistency:name,inconsistency,0.15,-0.9960693110567783,0.9523027039577991,12,0.9166666666666666,evaluation/outputs/luke2/1.7b/inconsistency/name_15%/scores_target_llama.json
2,inconsistency:name,inconsistency,0.2,0.9667537603080583,0.5861927834971374,12,0.5833333333333334,evaluation/outputs/luke2/1.7b/inconsistency/name_20%/scores_target_llama.json
2,inconsistency:style,inconsistency,0.0,0.9667537603080583,0.5861927834971374,12,0.5833333333333334,evaluation/outputs/luke2/1.7b/inconsistency/0%/scores_target_llama.json
2,inconsistency:style,inconsistency,0.05,0.609402908202693,0.6124017058691122,12,0.6666666666666666,evaluation/outputs/luke2/1.7b/inconsistency/style_5%/scores_target_llama.json
2,inconsistency:style,inconsistency,0.1,0.609402908202693,0.6124017058691122,12,0.6666666666666666,evaluation/outputs/luke2/1.7b/inconsistency/style_10%/scores_target_llama.json
2,inconsistency:style,inconsistency,0.15,0.2062529993262561,0.6620999200081171,12,0.75,evaluation/outputs/luke2/1.7b/inconsistency/style_15%/scores_target_llama.json
2,inconsistency:style,inconsistency,0.2,0.2062529993262561,0.6620999200081171,12,0.75,evaluation/outputs/luke2/1.7b/inconsistency/style_20%/scores_target_llama.json
3,omission,omission,0.0,-2.043622623695912,1.7439906793952795,7,1.0,evaluation/outputs/luke3/1.7b/omission/0%/scores_target_llama.json
3,omission,omission,0.05,-2.043622623695912,1.7439906793952795,7,1.0,evaluation/outputs/luke3/1.7b/omission/5%/scores_target_llama.json
3,omission,omission,0.1,-2.043622623695912,1.7439906793952795,7,1.0,evaluation/outputs/luke3/1.7b/omission/10%/scores_target_llama.json
3,omission,omission,0.15,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/omission/15%/scores_target_llama.json
3,omission,omission,0.2,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/omission/20%/scores_target_llama.json
3,omission,omission,0.3,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/omission/30%/scores_target_llama.json
3,mistranslation,mistranslation,0.0,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/mistranslation/0%/scores_target_llama.json
3,mistranslation,mistranslation,0.05,0.46068692730025446,0.8270889850761385,7,0.7142857142857143,evaluation/outputs/luke3/1.7b/mistranslation/5%/scores_target_llama.json
3,mistranslation,mistranslation,0.1,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/mistranslation/10%/scores_target_llama.json
3,mistranslation,mistranslation,0.15,1.6398854123645434,0.7474025905785083,7,0.42857142857142855,evaluation/outputs/luke3/1.7b/mistranslation/15%/scores_target_llama.json
3,mistranslation,mistranslation,0.2,0.46068692730025446,0.8270889850761385,7,0.7142857142857143,evaluation/outputs/luke3/1.7b/mistranslation/20%/scores_target_llama.json
3,mistranslation,mistranslation,0.3,2.2234561804138564,0.7904935183463929,7,0.2857142857142857,evaluation/outputs/luke3/1.7b/mistranslation/30%/scores_target_llama.json
3,grammar,grammar,0.0,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/grammar/0%/scores_target_llama.json
3,grammar,grammar,0.05,0.46068692730025446,0.8270889850761385,7,0.7142857142857143,evaluation/outputs/luke3/1.7b/grammar/5%/scores_target_llama.json
3,grammar,grammar,0.1,0.46068692730025446,0.8270889850761385,7,0.7142857142857143,evaluation/outputs/luke3/1.7b/grammar/10%/scores_target_llama.json
3,grammar,grammar,0.15,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/grammar/15%/scores_target_llama.json
3,grammar,grammar,0.2,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/grammar/20%/scores_target_llama.json
3,grammar,grammar,0.3,1.0796177033900807,0.7579552157763304,7,0.5714285714285714,evaluation/outputs/luke3/1.7b/grammar/30%/scores_target_llama.json
3,awkward,awkward,0.0,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/awkward/0%/scores_target_llama.json
3,awkward,awkward,0.05,0.46068692730025446,0.8270889850761385,7,0.7142857142857143,evaluation/outputs/luke3/1.7b/awkward/5%/scores_target_llama.json
3,awkward,awkward,0.1,0.46068692730025446,0.8270889850761385,7,0.7142857142857143,evaluation/outputs/luke3/1.7b/awkward/10%/scores_target_llama.json
3,awkward,awkward,0.15,0.46068692730025446,0.8270889850761385,7,0.7142857142857143,evaluation/outputs/luke3/1.7b/awkward/15%/scores_target_llama.json
3,awkward,awkward,0.2,0.46068692730025446,0.8270889850761385,7,0.7142857142857143,evaluation/outputs/luke3/1.7b/awkward/20%/scores_target_llama.json
3,awkward,awkward,0.3,1.0796177033900807,0.7579552157763304,7,0.5714285714285714,evaluation/outputs/luke3/1.7b/awkward/30%/scores_target_llama.json
3,addition:adversarial,addition,0.0,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/addition/0%/scores_target_llama.json
3,addition:adversarial,addition,0.05,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/addition/adversarial_5%/scores_target_llama.json
3,addition:adversarial,addition,0.1,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/addition/adversarial_10%/scores_target_llama.json
3,addition:adversarial,addition,0.15,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/addition/adversarial_15%/scores_target_llama.json
3,addition:adversarial,addition,0.2,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/addition/adversarial_20%/scores_target_llama.json
3,addition:adversarial,addition,0.3,0.46068692730025446,0.8270889850761385,7,0.7142857142857143,evaluation/outputs/luke3/1.7b/addition/adversarial_30%/scores_target_llama.json
3,addition:bad,addition,0.0,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/addition/0%/scores_target_llama.json
3,addition:bad,addition,0.05,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/addition/bad_5%/scores_target_llama.json
3,addition:bad,addition,0.1,0.46068692730025446,0.8270889850761385,7,0.7142857142857143,evaluation/outputs/luke3/1.7b/addition/bad_10%/scores_target_llama.json
3,addition:bad,addition,0.15,1.0796177033900807,0.7579552157763304,7,0.5714285714285714,evaluation/outputs/luke3/1.7b/addition/bad_15%/scores_target_llama.json
3,addition:bad,addition,0.2,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/addition/bad_20%/scores_target_llama.json
3,addition:bad,addition,0.3,-2.043622623695912,1.7439906793952795,7,1.0,evaluation/outputs/luke3/1.7b/addition/bad_30%/scores_target_llama.json
3,addition:neutral,addition,0.0,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/addition/0%/scores_target_llama.json
3,addition:neutral,addition,0.05,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/addition/neutral_5%/scores_target_llama.json
3,addition:neutral,addition,0.1,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/addition/neutral_10%/scores_target_llama.json
3,addition:neutral,addition,0.15,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/addition/neutral_15%/scores_target_llama.json
3,addition:neutral,addition,0.2,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/addition/neutral_20%/scores_target_llama.json
3,addition:neutral,addition,0.3,-0.3619890662120415,1.015601986480985,7,0.8571428571428571,evaluation/outputs/luke3/1.7b/addition/neutral_30%/scores_target_llama.json
4,omission,omission,0.0,-1.0419094897494865,0.7103297181659752,22,0.9090909090909091,evaluation/outputs/luke4/1.7b/omission/0%/scores_target_llama.json
4,omission,omission,0.05,0.2550516376423258,0.4843661896098434,22,0.7272727272727273,evaluation/outputs/luke4/1.7b/omission/5%/scores_target_llama.json
4,omission,omission,0.1,0.007564840814359783,0.5120602840035282,22,0.7727272727272727,evaluation/outputs/luke4/1.7b/omission/10%/scores_target_llama.json
4,omission,omission,0.15,0.6888652260328507,0.4507599793633106,22,0.6363636363636364,evaluation/outputs/luke4/1.7b/omission/15%/scores_target_llama.json
4,omission,omission,0.2,0.007564840814359725,0.5120602840035282,22,0.7727272727272727,evaluation/outputs/luke4/1.7b/omission/20%/scores_target_llama.json
4,omission,omission,0.3,0.25505163764232586,0.4843661896098433,22,0.7272727272727273,evaluation/outputs/luke4/1.7b/omission/30%/scores_target_llama.json
4,mistranslation,mistranslation,0.0,0.4797263177106995,0.4646738475472767,22,0.6818181818181818,evaluation/outputs/luke4/1.7b/mistranslation/0%/scores_target_llama.json
4,mistranslation,mistranslation,0.05,0.4797263177106995,0.4646738475472767,22,0.6818181818181818,evaluation/outputs/luke4/1.7b/mistranslation/5%/scores_target_llama.json
4,mistranslation,mistranslation,0.1,0.007564840814359725,0.5120602840035282,22,0.7727272727272727,evaluation/outputs/luke4/1.7b/mistranslation/10%/scores_target_llama.json
4,mistranslation,mistranslation,0.15,1.0795546818087212,0.43564973864432266,22,0.5454545454545454,evaluation/outputs/luke4/1.7b/mistranslation/15%/scores_target_llama.json
4,mistranslation,mistranslation,0.2,1.2680916670650533,0.4333039156411663,22,0.5,evaluation/outputs/luke4/1.7b/mistranslation/20%/scores_target_llama.json
4,mistranslation,mistranslation,0.3,0.8875310288850635,0.4413351938883882,22,0.5909090909090909,evaluation/outputs/luke4/1.7b/mistranslation/30%/scores_target_llama.json
4,grammar,grammar,0.0,-0.6102988779670199,0.6116091721612034,22,0.8636363636363636,evaluation/outputs/luke4/1.7b/grammar/0%/scores_target_llama.json
4,grammar,grammar,0.05,-0.2741831865148822,0.5517902519161604,22,0.8181818181818182,evaluation/outputs/luke4/1.7b/grammar/5%/scores_target_llama.json
4,grammar,grammar,0.1,0.25505163764232586,0.4843661896098433,22,0.7272727272727273,evaluation/outputs/luke4/1.7b/grammar/10%/scores_target_llama.json
4,grammar,grammar,0.15,-0.27418318651488227,0.5517902519161604,22,0.8181818181818182,evaluation/outputs/luke4/1.7b/grammar/15%/scores_target_llama.json
4,grammar,grammar,0.2,0.6888652260328508,0.4507599793633105,22,0.6363636363636364,evaluation/outputs/luke4/1.7b/grammar/20%/scores_target_llama.json
4,grammar,grammar,0.3,0.4797263177106994,0.4646738475472767,22,0.6818181818181818,evaluation/outputs/luke4/1.7b/grammar/30%/scores_target_llama.json
4,awkward,awkward,0.0,-1.0419094897494865,0.7103297181659752,22,0.9090909090909091,evaluation/outputs/luke4/1.7b/awkward/0%/scores_target_llama.json
4,awkward,awkward,0.05,-0.6102988779670199,0.6116091721612034,22,0.8636363636363636,evaluation/outputs/luke4/1.7b/awkward/5%/scores_target_llama.json
4,awkward,awkward,0.1,0.007564840814359668,0.5120602840035282,22,0.7727272727272727,evaluation/outputs/luke4/1.7b/awkward/10%/scores_target_llama.json
4,awkward,awkward,0.15,0.25505163764232586,0.4843661896098433,22,0.7272727272727273,evaluation/outputs/luke4/1.7b/awkward/15%/scores_target_llama.json
4,awkward,awkward,0.2,0.0075648408143597825,0.5120602840035282,22,0.7727272727272727,evaluation/outputs/luke4/1.7b/awkward/20%/scores_target_llama.json
